title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_glide_XP_ClBr,r_glide_XP_Electro,r_glide_XP_GScore,r_glide_XP_HBond,i_glide_XP_impact_version,r_glide_XP_LipophilicEvdW,r_glide_XP_LowMW,r_glide_XP_Penalties,r_glide_XP_HBPenal,r_glide_XP_ExposPenal,r_glide_XP_RotPenal,r_glide_XP_PhobEn,r_glide_XP_PhobEnHB,r_glide_XP_PhobEnPairHB,r_glide_XP_PiCat,r_glide_XP_PiStack,i_glide_XP_PoseRank,r_glide_XP_Sitemap,r_glide_XP_Zpotr,r_i_glide_gscore,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_energy,r_i_glide_einternal,r_i_glide_emodel
"Z1529056636",2911,Done,35.28,-6.14762,"glide-grid_6eti",,,-6.14762,-0.338329,,,,,,,,,,,,,1,,,-6.14762,-37.5954,-3.39592,-40.9913,5.40705,-56.3943
"Z740013002",2912,Done,49.1,-7.25748,"glide-grid_6eti",,,-7.25748,0,,,,,,,,,,,,,1,,,-7.25748,-31.8626,-1.16406,-33.0267,0.405331,-48.4495
"Z740013002",2913,Done,47.43,-8.39253,"glide-grid_6eti",,,-8.39253,0,,,,,,,,,,,,,1,,,-8.39253,-29.4677,-4.3875,-33.8552,1.96934,-44.4917
"Z1440447678",2914,Done,66.83,-6.5181,"glide-grid_6eti",,,-6.5181,-0.7,,,,,,,,,,,,,1,,,-6.5181,-30.3493,-4.27205,-34.6214,2.22645,-49.7774
"Z1543522552",2915,Done,114.41,-7.39448,"glide-grid_6eti",,,-7.39448,0,,,,,,,,,,,,,1,,,-7.39448,-33.9817,-1.5384,-35.5201,3.44476,-52.8397
"Z1102052828",2916,Done,46.71,-7.70446,"glide-grid_6eti",,,-7.70446,-0.7,,,,,,,,,,,,,1,,,-7.70446,-52.5771,-3.86272,-56.4398,1.03227,-90.9445
"Z1102993588",2917,Done,66.06,-8.74426,"glide-grid_6eti",,,-8.74426,-0.378486,,,,,,,,,,,,,1,,,-8.74426,-48.0641,-0.961573,-49.0256,5.32963,-73.2225
"Z1102993588",2918,Done,66.85,-7.58656,"glide-grid_6eti",,,-7.58656,0,,,,,,,,,,,,,1,,,-7.58656,-42.6779,0.524974,-42.1529,4.03093,-64.2703
"Z1546835071",2919,Done,45.47,-7.72172,"glide-grid_6eti",,,-7.72172,-0.477635,,,,,,,,,,,,,1,,,-7.72172,-40.5919,-0.746396,-41.3383,1.17067,-59.3921
"Z1546835071",2920,Done,46.62,-7.88504,"glide-grid_6eti",,,-7.88504,0,,,,,,,,,,,,,1,,,-7.88504,-39.6035,-0.672122,-40.2756,4.26355,-53.6672
"Z1547433579",2921,Done,41.3,-7.05196,"glide-grid_6eti",,,-7.05196,0,,,,,,,,,,,,,1,,,-7.05196,-29.1045,-1.78683,-30.8914,5.73841,-40.4355
"Z1547433579",2922,Done,37.39,-7.36296,"glide-grid_6eti",,,-7.36296,-0.0150096,,,,,,,,,,,,,1,,,-7.36296,-29.7682,-0.673066,-30.4413,1.87095,-42.3072
"Z1547433579",2923,Done,38.23,-7.1085,"glide-grid_6eti",,,-7.1085,0,,,,,,,,,,,,,1,,,-7.1085,-31.1711,0.0329332,-31.1382,2.62281,-39.0604
"Z1547433579",2924,Done,38.83,-5.13004,"glide-grid_6eti",,,-5.13004,0,,,,,,,,,,,,,1,,,-5.13004,-27.0614,-0.4545,-27.5159,4.56064,-32.1139
"Z2224033778",2925,Done,49.62,-7.32524,"glide-grid_6eti",,,-7.32524,-0.7,,,,,,,,,,,,,1,,,-7.32524,-32.8027,-5.70075,-38.5035,1.6157,-51.4894
"Z2224033778",2926,Done,57.71,-7.39393,"glide-grid_6eti",,,-7.39393,-0.7,,,,,,,,,,,,,1,,,-7.39393,-34.8516,-6.35678,-41.2084,1.68591,-54.7536
"Z2224033778",2927,Done,62.52,-7.4123,"glide-grid_6eti",,,-7.4123,-0.65896,,,,,,,,,,,,,1,,,-7.4123,-33.861,-4.73007,-38.5911,5.66476,-48.1202
"Z2224033778",2928,Done,63.79,-7.74119,"glide-grid_6eti",,,-7.74119,-0.44206,,,,,,,,,,,,,1,,,-7.74119,-34.5867,-4.65999,-39.2467,5.74377,-51.7526
"Z2224033778",2929,Done,64.99,-6.74973,"glide-grid_6eti",,,-6.74973,-0.629889,,,,,,,,,,,,,1,,,-6.74973,-33.6663,-5.29456,-38.9608,2.66466,-51.9079
"Z2224033778",2930,Done,64.09,-6.70766,"glide-grid_6eti",,,-6.70766,-0.7,,,,,,,,,,,,,1,,,-6.70766,-35.4322,0.103146,-35.329,0.663991,-49.085
"Z2224033778",2931,Done,55.18,-7.16267,"glide-grid_6eti",,,-7.16267,0,,,,,,,,,,,,,1,,,-7.16267,-33.0479,-5.76248,-38.8103,4.33939,-48.8913
"Z2224033778",2932,Done,55.05,-7.72508,"glide-grid_6eti",,,-7.72508,0,,,,,,,,,,,,,1,,,-7.72508,-26.7456,-5.62839,-32.3739,4.1738,-46.7279
"Z1455178200",2933,Done,55.08,-7.37485,"glide-grid_6eti",,,-7.37485,0,,,,,,,,,,,,,1,,,-7.37485,-33.652,0.241042,-33.411,3.13429,-42.7121
"Z1455178200",2934,Done,65.47,-6.9204,"glide-grid_6eti",,,-6.9204,0,,,,,,,,,,,,,1,,,-6.9204,-38.0501,2.77607,-35.2741,8.15557,-45.7199
"Z1554940127",2935,Done,58.36,-5.79153,"glide-grid_6eti",,,-5.79153,0,,,,,,,,,,,,,1,,,-5.79153,-37.9431,-4.30394,-42.247,5.88502,-57.1723
"Z1554940127",2936,Done,51.42,-5.60461,"glide-grid_6eti",,,-5.60461,0,,,,,,,,,,,,,1,,,-5.60461,-38.2359,-3.63697,-41.8729,3.80205,-56.2711
"Z2066034313",2937,Done,28.34,-4.2083,"glide-grid_6eti",,,-4.2083,0,,,,,,,,,,,,,1,,,-4.2083,-30.7146,2.29776,-28.4168,2.66075,-39.2297
"Z1119310462",2938,Done,151.2,-1.35126,"glide-grid_6eti",,,-1.35126,-0.366173,,,,,,,,,,,,,1,,,-1.35126,-39.7814,-4.17565,-43.9571,4.49842,-54.3915
"Z1119310462",2939,Done,127.74,-9.07093,"glide-grid_6eti",,,-9.07093,-0.7,,,,,,,,,,,,,1,,,-9.07093,-40.013,-1.71681,-41.7298,15.0432,-49.2397
"Z1119310462",2940,Done,118.29,-9.17425,"glide-grid_6eti",,,-9.17425,-0.7,,,,,,,,,,,,,1,,,-9.17425,-34.5682,-1.08146,-35.6497,21.0166,-49.6115
"Z1119310462",2941,Done,107.98,-5.03258,"glide-grid_6eti",,,-5.03258,0,,,,,,,,,,,,,1,,,-5.03258,-41.7399,-4.27164,-46.0116,18.4818,-69.9335
"Z2069496623",2942,Done,43.93,-8.66247,"glide-grid_6eti",,,-8.66247,0,,,,,,,,,,,,,1,,,-8.66247,-41.1351,-0.127265,-41.2623,0.804569,-58.7984
"Z2070283813",2943,Done,101.71,-3.93487,"glide-grid_6eti",,,-3.93487,0,,,,,,,,,,,,,1,,,-3.93487,-45.2319,-0.714552,-45.9465,1.79337,-69.4218
"Z2070283813",2944,Done,123.28,-5.97646,"glide-grid_6eti",,,-5.97646,0,,,,,,,,,,,,,1,,,-5.97646,-39.99,-2.43714,-42.4271,7.36183,-60.5777
"Z2070283813",2945,Done,120.48,-6.97712,"glide-grid_6eti",,,-6.97712,0,,,,,,,,,,,,,1,,,-6.97712,-46.424,-2.29015,-48.7141,0,-76.4299
"Z2070283813",2946,Done,171.23,-6.88554,"glide-grid_6eti",,,-6.88554,0,,,,,,,,,,,,,1,,,-6.88554,-43.0535,-3.64917,-46.7026,0,-73.5329
"Z2070283813",2947,Done,125.73,-6.21091,"glide-grid_6eti",,,-6.21091,0,,,,,,,,,,,,,1,,,-6.21091,-43.5969,-2.5674,-46.1643,0,-79.3751
"Z2070283813",2948,Done,135.13,-6.97873,"glide-grid_6eti",,,-6.97873,0,,,,,,,,,,,,,1,,,-6.97873,-45.4666,-2.9522,-48.4188,0,-70.2804
"Z2070283813",2949,Done,132.39,-6.32231,"glide-grid_6eti",,,-6.32231,0,,,,,,,,,,,,,1,,,-6.32231,-39.0274,-2.5236,-41.551,0,-61.8783
"Z2070283813",2950,Done,131.43,-6.57872,"glide-grid_6eti",,,-6.57872,0,,,,,,,,,,,,,1,,,-6.57872,-38.8923,-3.64242,-42.5347,0,-65.8481
"Z1307308623",2951,Done,54.61,-6.89016,"glide-grid_6eti",,,-6.89016,0,,,,,,,,,,,,,1,,,-6.89016,-39.7481,-3.92582,-43.6739,1.30244,-62.8805
"Z1307308623",2952,Done,62.42,-6.85391,"glide-grid_6eti",,,-6.85391,-0.606904,,,,,,,,,,,,,1,,,-6.85391,-39.3992,-3.68135,-43.0805,1.45715,-63.9904
"Z1132072918",2953,Done,68.72,-9.21336,"glide-grid_6eti",,,-9.21336,-0.7542,,,,,,,,,,,,,1,,,-9.21336,-45.9356,-5.45317,-51.3888,17.0486,-72.058
"Z1132072918",2954,Done,78.69,-10.4875,"glide-grid_6eti",,,-10.4875,-0.548615,,,,,,,,,,,,,1,,,-10.4875,-51.2881,-5.22801,-56.5161,13.1713,-84.8577
"Z2077793393",2955,Done,42.48,-8.41127,"glide-grid_6eti",,,-8.41127,0,,,,,,,,,,,,,1,,,-8.41127,-34.8226,-1.86417,-36.6868,6.81029,-50.1708
"Z167156160",2956,Done,58.49,-6.39612,"glide-grid_6eti",,,-6.39612,0,,,,,,,,,,,,,1,,,-6.39612,-39.3655,-0.50835,-39.8738,1.44902,-58.7272
"Z2088850069",2957,Done,38.98,-7.80008,"glide-grid_6eti",,,-7.80008,0,,,,,,,,,,,,,1,,,-7.80008,-38.8252,-0.321192,-39.1463,8.36748,-48.1065
"Z2228631609",2958,Done,54.95,-8.86296,"glide-grid_6eti",,,-8.86296,0,,,,,,,,,,,,,1,,,-8.86296,-50.1966,-1.46142,-51.6581,0.888831,-77.6472
"Z2091989363",2959,Done,39.17,-10.0779,"glide-grid_6eti",,,-10.0779,-0.7,,,,,,,,,,,,,1,,,-10.0779,-40.2121,-5.48797,-45.7,3.47944,-66.526
"Z2094321917",2960,Done,24.11,-4.87264,"glide-grid_6eti",,,-4.87264,0,,,,,,,,,,,,,1,,,-4.87264,-26.2714,-1.04959,-27.321,0.25196,-39.3074
"Z2094321917",2961,Done,24.91,-5.77353,"glide-grid_6eti",,,-5.77353,0,,,,,,,,,,,,,1,,,-5.77353,-28.7832,-1.24017,-30.0234,8.6983,-36.6073
"Z2094321917",2962,Done,23.95,-6.07782,"glide-grid_6eti",,,-6.07782,-0.608111,,,,,,,,,,,,,1,,,-6.07782,-30.5379,0.10751,-30.4304,3.8789,-30.7424
"Z2094321917",2963,Done,22.59,-4.71516,"glide-grid_6eti",,,-4.71516,0,,,,,,,,,,,,,1,,,-4.71516,-35.9912,-2.08351,-38.0748,5.13226,-54.608
"Z2094321917",2964,Done,23.14,-5.42475,"glide-grid_6eti",,,-5.42475,0,,,,,,,,,,,,,1,,,-5.42475,-28.356,-0.558739,-28.9148,2.53213,-36.566
"Z2094321917",2965,Done,25.46,-3.91249,"glide-grid_6eti",,,-3.91249,0,,,,,,,,,,,,,1,,,-3.91249,-28.9106,-2.11054,-31.0211,1.47103,-39.3536
"Z2094321917",2966,Done,26.65,-4.29495,"glide-grid_6eti",,,-4.29495,0,,,,,,,,,,,,,1,,,-4.29495,-33.6459,-0.479586,-34.1255,3.27152,-47.5337
"Z2094321917",2967,Done,25.03,-5.87519,"glide-grid_6eti",,,-5.87519,0,,,,,,,,,,,,,1,,,-5.87519,-26.3917,-2.23242,-28.6241,1.96097,-42.5004
"Z2094321917",2968,Done,26.66,-4.31814,"glide-grid_6eti",,,-4.31814,0,,,,,,,,,,,,,1,,,-4.31814,-28.8989,-0.26589,-29.1648,2.38868,-40.6505
"Z2094321917",2969,Done,23.12,-5.77684,"glide-grid_6eti",,,-5.77684,0,,,,,,,,,,,,,1,,,-5.77684,-30.2901,-0.979464,-31.2696,2.89369,-32.5981
"Z2094321917",2970,Done,25.02,-6.99703,"glide-grid_6eti",,,-6.99703,-0.0909473,,,,,,,,,,,,,1,,,-6.99703,-29.4227,-1.6415,-31.0642,1.17377,-26.6046
"Z2094321917",2971,Done,25.71,-4.88574,"glide-grid_6eti",,,-4.88574,0,,,,,,,,,,,,,1,,,-4.88574,-28.7799,-0.660762,-29.4407,3.40359,-42.388
"Z2094321917",2972,Done,20.34,-4.24606,"glide-grid_6eti",,,-4.24606,0,,,,,,,,,,,,,1,,,-4.24606,-31.7574,-1.21702,-32.9744,6.52619,-40.0306
"Z2094321917",2973,Done,22.87,-5.79481,"glide-grid_6eti",,,-5.79481,0,,,,,,,,,,,,,1,,,-5.79481,-30.5024,-0.667803,-31.1702,2.20009,-32.203
"Z2094321917",2974,Done,24.61,-6.64137,"glide-grid_6eti",,,-6.64137,-0.425463,,,,,,,,,,,,,1,,,-6.64137,-26.4326,-0.874161,-27.3068,3.95166,-42.4178
"Z2094321917",2975,Done,26.79,-5.37793,"glide-grid_6eti",,,-5.37793,0,,,,,,,,,,,,,1,,,-5.37793,-29.765,-0.822482,-30.5875,2.31432,-43.0229
"Z2094321917",2976,Done,24.69,-5.27532,"glide-grid_6eti",,,-5.27532,-0.198184,,,,,,,,,,,,,1,,,-5.27532,-23.2312,0.172054,-23.0591,11.3806,-32.4065
"Z2094321917",2977,Done,27.09,-5.34344,"glide-grid_6eti",,,-5.34344,-0.245341,,,,,,,,,,,,,1,,,-5.34344,-26.405,-0.843069,-27.2481,1.50029,-32.978
"Z2094321917",2978,Done,22.91,-5.31381,"glide-grid_6eti",,,-5.31381,-0.417834,,,,,,,,,,,,,1,,,-5.31381,-26.2655,-0.220709,-26.4862,4.14137,-39.5604
"Z2094321917",2979,Done,20.35,-4.83419,"glide-grid_6eti",,,-4.83419,0,,,,,,,,,,,,,1,,,-4.83419,-27.4451,-0.0923842,-27.5375,8.67497,-33.9933
"Z2094321917",2980,Done,25.81,-5.38308,"glide-grid_6eti",,,-5.38308,0,,,,,,,,,,,,,1,,,-5.38308,-27.9893,-0.0866647,-28.076,5.78174,-34.0503
"Z2094321917",2981,Done,25.7,-5.05653,"glide-grid_6eti",,,-5.05653,0,,,,,,,,,,,,,1,,,-5.05653,-30.1815,-1.8419,-32.0234,3.02809,-40.1594
"Z2094321917",2982,Done,23.32,-5.69144,"glide-grid_6eti",,,-5.69144,-0.518016,,,,,,,,,,,,,1,,,-5.69144,-27.5956,-1.43296,-29.0286,4.37271,-36.2721
"Z2094321917",2983,Done,21.6,-4.55164,"glide-grid_6eti",,,-4.55164,0,,,,,,,,,,,,,1,,,-4.55164,-30.0409,0.300486,-29.7405,6.38599,-36.5853
"Z2094321917",2984,Done,25.28,-5.12967,"glide-grid_6eti",,,-5.12967,-0.362339,,,,,,,,,,,,,1,,,-5.12967,-26.7961,1.45613,-25.34,4.23195,-23.4724
"Z2094321917",2985,Done,24.71,-5.41763,"glide-grid_6eti",,,-5.41763,0,,,,,,,,,,,,,1,,,-5.41763,-31.482,-0.207332,-31.6893,0,-41.87
"Z2094321917",2986,Done,23.9,-4.83452,"glide-grid_6eti",,,-4.83452,-0.265511,,,,,,,,,,,,,1,,,-4.83452,-28.5917,-0.408534,-29.0002,4.22672,-36.5493
"Z2094321917",2987,Done,24.42,-5.90415,"glide-grid_6eti",,,-5.90415,0,,,,,,,,,,,,,1,,,-5.90415,-29.714,0.212637,-29.5014,2.59327,-40.5603
"Z2094321917",2988,Done,22.81,-5.47882,"glide-grid_6eti",,,-5.47882,0,,,,,,,,,,,,,1,,,-5.47882,-28.0228,-0.676177,-28.699,1.1702,-43.9665
"Z2094321917",2989,Done,24.12,-4.616,"glide-grid_6eti",,,-4.616,0,,,,,,,,,,,,,1,,,-4.616,-33.6071,0.0847099,-33.5224,3.45504,-46.4327
"Z2094321917",2990,Done,22.64,-4.70667,"glide-grid_6eti",,,-4.70667,-0.334444,,,,,,,,,,,,,1,,,-4.70667,-24.5244,-1.776,-26.3004,0.345553,-34.8329
"Z2094321917",2991,Done,25.02,-4.27149,"glide-grid_6eti",,,-4.27149,0,,,,,,,,,,,,,1,,,-4.27149,-31.1606,-1.61011,-32.7707,1.19237,-43.2202
"Z228467520",2992,Done,36.96,-6.92887,"glide-grid_6eti",,,-6.92887,0,,,,,,,,,,,,,1,,,-6.92887,-36.5593,-2.28337,-38.8426,0.946779,-53.9728
"Z2095007815",2993,Done,42.89,-6.90485,"glide-grid_6eti",,,-6.90485,0,,,,,,,,,,,,,1,,,-6.90485,-36.6262,-0.797134,-37.4233,3.79285,-51.8217
"Z1169884390",2994,Done,58.85,-10.9372,"glide-grid_6eti",,,-10.9372,0,,,,,,,,,,,,,1,,,-10.9372,-44.4462,-3.29209,-47.7382,3.49375,-70.6846
"Z1171982138",2995,Done,93.17,-8.50454,"glide-grid_6eti",,,-8.50454,0,,,,,,,,,,,,,1,,,-8.50454,-29.3957,-4.38657,-33.7823,3.61594,-52.3936
"Z1171982138",2996,Done,118.47,-5.28627,"glide-grid_6eti",,,-5.28627,0,,,,,,,,,,,,,1,,,-5.28627,-37.9787,-1.94931,-39.928,4.3857,-55.3191
"Z1615095082",2997,Done,94.78,-8.47162,"glide-grid_6eti",,,-8.47162,0,,,,,,,,,,,,,1,,,-8.47162,-37.0995,-0.598713,-37.6982,3.29684,-54.7792
"Z1615095082",2998,Done,92.28,-8.82825,"glide-grid_6eti",,,-8.82825,0,,,,,,,,,,,,,1,,,-8.82825,-41.5312,0.577133,-40.9541,5.89534,-59.2532
"Z1691373468",2999,Done,83,-8.59615,"glide-grid_6eti",,,-8.59615,0,,,,,,,,,,,,,1,,,-8.59615,-44.2072,0.737799,-43.4694,2.53757,-61.3505
"Z1691373468",3000,Done,83,-8.74985,"glide-grid_6eti",,,-8.74985,-0.311938,,,,,,,,,,,,,1,,,-8.74985,-43.7225,-2.26679,-45.9893,3.16741,-66.8477
"Z1699070078",3001,Done,43.72,-7.69853,"glide-grid_6eti",,,-7.69853,0,,,,,,,,,,,,,1,,,-7.69853,-32.7201,-2.09202,-34.8122,1.9217,-48.8354
"Z1699070078",3002,Done,44.07,-7.82694,"glide-grid_6eti",,,-7.82694,0,,,,,,,,,,,,,1,,,-7.82694,-39.89,-0.647242,-40.5372,0.661262,-59.3023
"Z1439811117",3003,Done,60.17,-7.11845,"glide-grid_6eti",,,-7.11845,0,,,,,,,,,,,,,1,,,-7.11845,-44.3435,-3.04189,-47.3854,5.46455,-70.0384
"Z1439811117",3004,Done,77.9,-7.76943,"glide-grid_6eti",,,-7.76943,0,,,,,,,,,,,,,1,,,-7.76943,-43.0586,0.104035,-42.9546,4.11835,-64.0315
"Z1738536236",3005,Done,96.99,-8.36308,"glide-grid_6eti",,,-8.36308,0,,,,,,,,,,,,,1,,,-8.36308,-39.2944,-2.36934,-41.6638,6.78941,-51.2276
"Z1738536236",3006,Done,160.37,-5.76013,"glide-grid_6eti",,,-5.76013,0,,,,,,,,,,,,,1,,,-5.76013,-36.6227,-2.77747,-39.4002,4.07537,-52.1031
"Z1900146660",3007,Done,57.99,-7.50161,"glide-grid_6eti",,,-7.50161,0,,,,,,,,,,,,,1,,,-7.50161,-35.8603,-0.930611,-36.7909,6.96198,-49.2397
"Z1900146660",3008,Done,62.25,-8.36607,"glide-grid_6eti",,,-8.36607,0,,,,,,,,,,,,,1,,,-8.36607,-36.6385,-4.65848,-41.297,3.64843,-53.0785
"Z1901729920",3009,Done,79.23,-5.10053,"glide-grid_6eti",,,-5.10053,0,,,,,,,,,,,,,1,,,-5.10053,-35.6591,-3.20005,-38.8592,4.23326,-48.8636
"Z1901729920",3010,Done,82.12,-5.56156,"glide-grid_6eti",,,-5.56156,0,,,,,,,,,,,,,1,,,-5.56156,-32.9467,-4.40109,-37.3478,3.17241,-53.2573
"Z2201036893",3011,Done,106.57,-9.26011,"glide-grid_6eti",,,-9.26011,-0.7,,,,,,,,,,,,,1,,,-9.26011,-37.9689,-4.62535,-42.5943,2.78687,-62.2095
"Z2201036893",3012,Done,101.09,-10.085,"glide-grid_6eti",,,-10.085,-0.535142,,,,,,,,,,,,,1,,,-10.085,-37.8875,-6.86274,-44.7502,7.03743,-62.9856
"Z2201036893",3013,Done,101.98,-8.95003,"glide-grid_6eti",,,-8.95003,-0.185175,,,,,,,,,,,,,1,,,-8.95003,-35.2442,-4.73255,-39.9767,2.95974,-58.797
"Z2201036893",3014,Done,87.34,-8.47111,"glide-grid_6eti",,,-8.47111,-0.617568,,,,,,,,,,,,,1,,,-8.47111,-33.4739,-2.76201,-36.2359,1.2686,-53.3933
"Z2207380304",3015,Done,39.79,-5.84559,"glide-grid_6eti",,,-5.84559,0,,,,,,,,,,,,,1,,,-5.84559,-34.0371,-0.281184,-34.3183,4.89563,-43.2519
"Z2207380304",3016,Done,40.37,-5.87442,"glide-grid_6eti",,,-5.87442,-0.177224,,,,,,,,,,,,,1,,,-5.87442,-33.597,-2.05943,-35.6564,6.43887,-45.7869
"Z2464699879",3017,Done,76.36,-9.48721,"glide-grid_6eti",,,-9.48721,-0.498527,,,,,,,,,,,,,1,,,-9.48721,-43.5769,-2.26755,-45.8445,2.11548,-69.1238
"Z2464699879",3018,Done,86.19,-9.98549,"glide-grid_6eti",,,-9.98549,-0.7,,,,,,,,,,,,,1,,,-9.98549,-43.9932,-5.4325,-49.4257,3.41422,-70.0014
"Z997468978",3019,Done,117.4,-9.45047,"glide-grid_6eti",,,-9.45047,-1.18,,,,,,,,,,,,,1,,,-9.45047,-39.6569,-7.43426,-47.0911,5.18767,-65.7144
"Z2370335164",3020,Done,53.91,-9.07166,"glide-grid_6eti",,,-9.07166,0,,,,,,,,,,,,,1,,,-9.07166,-40.5769,-0.789118,-41.3661,0.325816,-64.9789
"Z2370335164",3021,Done,51.39,-8.99851,"glide-grid_6eti",,,-8.99851,0,,,,,,,,,,,,,1,,,-8.99851,-43.8616,-0.655268,-44.5169,7.00846,-63.2112
"Z2433276740",3022,Done,29.99,-5.86588,"glide-grid_6eti",,,-5.86588,-0.668237,,,,,,,,,,,,,1,,,-5.86588,-30.561,-0.663435,-31.2244,0.299591,-38.7392
"Z2466017401",3023,Done,59.41,-6.84419,"glide-grid_6eti",,,-6.84419,-0.286973,,,,,,,,,,,,,1,,,-6.84419,-36.5965,-2.28785,-38.8843,1.86932,-56.7286
"Z2475559417",3024,Done,50.72,-5.04617,"glide-grid_6eti",,,-5.04617,0,,,,,,,,,,,,,1,,,-5.04617,-42.297,-4.76957,-47.0665,0.293909,-71.7206
"Z2475559417",3025,Done,59.19,-5.29989,"glide-grid_6eti",,,-5.29989,0,,,,,,,,,,,,,1,,,-5.29989,-41.5591,-6.80022,-48.3593,2.5826,-69.5479
"Z2475559417",3026,Done,51.55,-7.53908,"glide-grid_6eti",,,-7.53908,0,,,,,,,,,,,,,1,,,-7.53908,-41.054,-1.8811,-42.9351,0.201461,-59.122
"Z2475559417",3027,Done,56.94,-7.75395,"glide-grid_6eti",,,-7.75395,0,,,,,,,,,,,,,1,,,-7.75395,-38.7326,-3.98025,-42.7129,0.365218,-63.847
"Z2650043804",3028,Done,39.32,-4.88603,"glide-grid_6eti",,,-4.88603,0,,,,,,,,,,,,,1,,,-4.88603,-37.776,2.35633,-35.4196,4.86748,-49.3914
"Z2650043804",3029,Done,41.91,-5.25138,"glide-grid_6eti",,,-5.25138,0,,,,,,,,,,,,,1,,,-5.25138,-36.6447,-1.40536,-38.0501,8.18331,-42.0045
"Z2774137011",3030,Done,52.92,-4.13178,"glide-grid_6eti",,,-4.13178,0,,,,,,,,,,,,,1,,,-4.13178,-34.5867,-0.785531,-35.3722,2.78478,-52.5933
"Z2844819402",3031,Done,40.05,-6.85009,"glide-grid_6eti",,,-6.85009,0,,,,,,,,,,,,,1,,,-6.85009,-36.3007,-1.01016,-37.3109,2.56453,-54.0117
"Z2880546759",3032,Done,54.31,-5.24017,"glide-grid_6eti",,,-5.24017,-0.7,,,,,,,,,,,,,1,,,-5.24017,-35.5649,-2.36111,-37.926,4.19555,-49.7164
"Z2897527419",3033,Done,76.29,-8.44994,"glide-grid_6eti",,,-8.44994,0,,,,,,,,,,,,,1,,,-8.44994,-31.2114,-4.78374,-35.9952,3.85049,-52.5955
"Z2897527419",3034,Done,88.84,-8.24737,"glide-grid_6eti",,,-8.24737,0,,,,,,,,,,,,,1,,,-8.24737,-30.0573,-6.30096,-36.3583,4.41915,-50.7444
"Z2898169345",3035,Done,58.45,-8.0547,"glide-grid_6eti",,,-8.0547,0,,,,,,,,,,,,,1,,,-8.0547,-40.4163,-2.42321,-42.8395,1.16902,-56.003
"Z2917339540",3036,Done,62.02,-6.81491,"glide-grid_6eti",,,-6.81491,0,,,,,,,,,,,,,1,,,-6.81491,-36.9454,-2.50733,-39.4527,2.70173,-58.0144
"Z2948667490",3037,Done,76.11,-9.99904,"glide-grid_6eti",,,-9.99904,-0.7,,,,,,,,,,,,,1,,,-9.99904,-43.7633,-0.654472,-44.4178,4.50609,-63.6922
"Z2948667490",3038,Done,66.03,-9.40922,"glide-grid_6eti",,,-9.40922,0,,,,,,,,,,,,,1,,,-9.40922,-44.0534,-1.29874,-45.3522,3.97019,-64.5887
"Z2956012473",3039,Done,115.07,-5.79318,"glide-grid_6eti",,,-5.79318,-0.150588,,,,,,,,,,,,,1,,,-5.79318,-33.6114,-4.38249,-37.9938,6.29507,-54.2655
"Z2956012473",3040,Done,115.37,-5.46148,"glide-grid_6eti",,,-5.46148,-0.0696062,,,,,,,,,,,,,1,,,-5.46148,-34.9954,-4.00498,-39.0004,8.79319,-52.463
"Z2956012473",3041,Done,111.86,-6.01376,"glide-grid_6eti",,,-6.01376,-0.7,,,,,,,,,,,,,1,,,-6.01376,-31.8138,-6.99025,-38.804,4.15612,-49.5409
"Z2956012473",3042,Done,147.89,-6.15979,"glide-grid_6eti",,,-6.15979,-0.7,,,,,,,,,,,,,1,,,-6.15979,-33.2902,-6.21741,-39.5076,3.51696,-54.6474
"Z2957781258",3043,Done,50.18,-9.33645,"glide-grid_6eti",,,-9.33645,-1.53532,,,,,,,,,,,,,1,,,-9.33645,-33.5762,-8.54891,-42.1251,6.79168,-59.0901
"Z2957781258",3044,Done,56.04,-8.40343,"glide-grid_6eti",,,-8.40343,-1.625,,,,,,,,,,,,,1,,,-8.40343,-35.298,-4.78879,-40.0868,4.31438,-58.5263
"Z2969014294",3045,Done,61.81,-9.91185,"glide-grid_6eti",,,-9.91185,-0.96,,,,,,,,,,,,,1,,,-9.91185,-39.3546,-5.74345,-45.0981,11.7313,-60.1093
"Z2969014294",3046,Done,66.78,-9.45615,"glide-grid_6eti",,,-9.45615,-0.626292,,,,,,,,,,,,,1,,,-9.45615,-40.2107,-3.08703,-43.2977,9.91218,-53.3572
"Z2969014294",3047,Done,81.15,-9.51162,"glide-grid_6eti",,,-9.51162,-0.7,,,,,,,,,,,,,1,,,-9.51162,-38.4281,-4.72655,-43.1547,4.37509,-62.1131
"Z2969014294",3048,Done,74.66,-8.61579,"glide-grid_6eti",,,-8.61579,-0.7,,,,,,,,,,,,,1,,,-8.61579,-39.9144,-5.08417,-44.9986,5.28834,-62.8097
"Z2969014294",3049,Done,60.05,-9.20538,"glide-grid_6eti",,,-9.20538,-0.7,,,,,,,,,,,,,1,,,-9.20538,-33.3416,-6.01048,-39.3521,5.33213,-62.3277
"Z2969014294",3050,Done,68.35,-9.88303,"glide-grid_6eti",,,-9.88303,-0.660637,,,,,,,,,,,,,1,,,-9.88303,-36.7248,-9.15064,-45.8754,3.51899,-63.6282
