ids,SMILES
Z1580687397,Cc1ccccc1CC1CN(C(=O)Nc2cnn(C(F)F)c2)C1
Z2091963329,C[C@H](O)C[C@@H]1CCCN1c1nc2cc(Cl)ccn2c1C#N
Z2091963329,C[C@@H](O)C[C@@H]1CCCN1c1nc2cc(Cl)ccn2c1C#N
Z2091963329,C[C@H](O)C[C@H]1CCCN1c1nc2cc(Cl)ccn2c1C#N
Z2091963329,C[C@@H](O)C[C@H]1CCCN1c1nc2cc(Cl)ccn2c1C#N
Z225881162,C[C@H](NC(=O)C[C@@H]1C=CCC1)c1nc2ccccc2n1C(F)F
Z225881162,C[C@@H](NC(=O)C[C@@H]1C=CCC1)c1nc2ccccc2n1C(F)F
Z225881162,C[C@H](NC(=O)C[C@H]1C=CCC1)c1nc2ccccc2n1C(F)F
Z225881162,C[C@@H](NC(=O)C[C@H]1C=CCC1)c1nc2ccccc2n1C(F)F
Z1607084744,COc1ccccc1-c1noc(-c2cnc(C)nc2C)n1
Z927284190,Cc1c(C(=O)N2CC[NH2+]CC2)oc2c(Cl)cccc12
Z1609731141,O=C([O-])CC[C@@H]1CCCN(C(=O)CCn2nnc3ccccc3c2=O)C1
Z1609731141,O=C([O-])CC[C@H]1CCCN(C(=O)CCn2nnc3ccccc3c2=O)C1
Z928898248,CC(C)(C)n1cc(C(=O)NC2(C(=O)[O-])CCCCCC2)cn1
Z1613357290,Cc1cc(NC(=O)N2CCOC[C@H](C)C2)nn1-c1cccc(Cl)c1
Z1613357290,Cc1cc(NC(=O)N2CCOC[C@@H](C)C2)nn1-c1cccc(Cl)c1
Z280477692,Cc1ccc2c(c1)C(=O)N([C@H](C)C(=O)Nc1cccnc1)C2=O
Z280477692,Cc1ccc2c(c1)C(=O)N([C@@H](C)C(=O)Nc1cccnc1)C2=O
Z1687986291,Cc1cc(Br)ccc1CC(=O)NS(=O)(=O)c1cccc(-c2nnco2)c1
Z2186075782,CC(C)C[C@@H]1CCCN1C(=O)CCc1ncccn1
Z2186075782,CC(C)C[C@H]1CCCN1C(=O)CCc1ncccn1
Z1274705855,Cc1cccc(F)c1CNC(=O)[C@@H]1CC(=O)N(C2CCCC2)C1
Z1274705855,Cc1cccc(F)c1CNC(=O)[C@H]1CC(=O)N(C2CCCC2)C1
Z1275007665,CC(=O)N1CCc2cc(C(=O)N(C)Cc3nccn3Cc3ccccc3)ccc21
Z1311472775,CC(C)CN(C(=O)[C@@H]1CN(Cc2nc3ccccc3c(=O)[nH]2)CCO1)C1CC[NH+](C)CC1
Z1311472775,CC(C)CN(C(=O)[C@H]1CN(Cc2nc3ccccc3c(=O)[nH]2)CCO1)C1CC[NH+](C)CC1
Z2483006630,O=C([O-])c1ccccc1OCC[NH+]1CCCC2(CCOCC2)C1
Z1840333921,C[C@H](c1cccc(O)c1)N(C)C(=O)c1cn(C(C)(C)C)nn1
Z1840333921,C[C@@H](c1cccc(O)c1)N(C)C(=O)c1cn(C(C)(C)C)nn1
Z1438069992,N#Cc1ccnc(N2CCN(S(=O)(=O)CC3CCCC3)CC2)c1
Z1865476848,COc1ccc(S(=O)(=O)NC(=O)C2CCC(F)(F)CC2)cn1
Z1865939571,C[C@@H]1CCN(C(=O)Nc2cnn(CC(F)F)c2)CCS1(=O)=O
Z1865939571,C[C@H]1CCN(C(=O)Nc2cnn(CC(F)F)c2)CCS1(=O)=O
Z1754413054,CO[C@@H]1C[C@H](c2nnc(C)o2)N(c2ncnc3sc(C)cc23)C1
Z1754413054,CO[C@H]1C[C@H](c2nnc(C)o2)N(c2ncnc3sc(C)cc23)C1
Z1754413054,CO[C@@H]1C[C@@H](c2nnc(C)o2)N(c2ncnc3sc(C)cc23)C1
Z1754413054,CO[C@H]1C[C@@H](c2nnc(C)o2)N(c2ncnc3sc(C)cc23)C1
Z2212425966,O=C1C[C@H](CNc2ncnc3c2ncn3C2CC2)CN1Cc1ccccc1
Z2212425966,O=C1C[C@@H](CNc2ncnc3c2ncn3C2CC2)CN1Cc1ccccc1
Z1764865366,C[C@H](CCNC(=O)N1CC(C(C)(C)O)C1)c1cccc(C(F)(F)F)c1
Z1764865366,C[C@@H](CCNC(=O)N1CC(C(C)(C)O)C1)c1cccc(C(F)(F)F)c1
Z1765308509,Cc1ccc2ncnc(N3CC[NH+](CC(C)(C)O)C[C@@H]3C)c2c1
Z1765308509,Cc1ccc2ncnc(N3CC[NH+](CC(C)(C)O)C[C@H]3C)c2c1
Z1481818002,CO[C@@H]1CCC[C@H](NC(=O)CCn2cc[nH]c(=O)c2=O)C1
Z1481818002,CO[C@H]1CCC[C@H](NC(=O)CCn2cc[nH]c(=O)c2=O)C1
Z1481818002,CO[C@@H]1CCC[C@@H](NC(=O)CCn2cc[nH]c(=O)c2=O)C1
Z1481818002,CO[C@H]1CCC[C@@H](NC(=O)CCn2cc[nH]c(=O)c2=O)C1
Z2272604224,CCSc1cccnc1C(=O)N1CCC(C)(C#N)CC1
Z2278395813,COCc1ccccc1S(=O)(=O)NCc1cccc(C(F)(F)F)n1
Z2370481206,CS(=O)(=O)N1CCN(c2nc(C3CCCCC3)ns2)CC1
Z2385317004,CCn1nc(C)c(C[NH2+]C[C@@H]2CC[C@H](c3nc(C4CC4)n[nH]3)O2)n1
Z2385317004,CCn1nc(C)c(C[NH2+]C[C@H]2CC[C@H](c3nc(C4CC4)n[nH]3)O2)n1
Z2385317004,CCn1nc(C)c(C[NH2+]C[C@@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)n1
Z2385317004,CCn1nc(C)c(C[NH2+]C[C@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)n1
Z2390898797,Cc1noc(C[C@]2(O)CCCN(C(=O)C3CC3)C2)n1
Z2390898797,Cc1noc(C[C@@]2(O)CCCN(C(=O)C3CC3)C2)n1
Z2399815777,O=C(NO[C@@H]1CCCCO1)[C@@H]1CCCn2nccc21
Z2399815777,O=C(NO[C@H]1CCCCO1)[C@@H]1CCCn2nccc21
Z2399815777,O=C(NO[C@@H]1CCCCO1)[C@H]1CCCn2nccc21
Z2399815777,O=C(NO[C@H]1CCCCO1)[C@H]1CCCn2nccc21
Z2476052838,CSc1ccc(NS(=O)(=O)c2cccc3c2OCCC3)nc1
Z2482016749,O=C(Cc1cn2c(n1)CCCC2)NCc1ccc(C(=O)[O-])cc1
Z2482974131,O=C([O-])[C@H](c1ccccc1F)[NH+]1CCC[C@H](n2cncn2)C1
Z2482974131,O=C([O-])[C@@H](c1ccccc1F)[NH+]1CCC[C@H](n2cncn2)C1
Z2482974131,O=C([O-])[C@H](c1ccccc1F)[NH+]1CCC[C@@H](n2cncn2)C1
Z2482974131,O=C([O-])[C@@H](c1ccccc1F)[NH+]1CCC[C@@H](n2cncn2)C1
Z2627131793,COc1cc(C(=O)N2CCS(=O)(=O)CC2)c2ccccc2n1
Z2642534723,Cc1cc(C(=O)N[C@@H]2CCO[C@@H]2c2ccnn2CC2CC2)c(Cl)cc1F
Z2642534723,Cc1cc(C(=O)N[C@H]2CCO[C@@H]2c2ccnn2CC2CC2)c(Cl)cc1F
Z2642534723,Cc1cc(C(=O)N[C@@H]2CCO[C@H]2c2ccnn2CC2CC2)c(Cl)cc1F
Z2642534723,Cc1cc(C(=O)N[C@H]2CCO[C@H]2c2ccnn2CC2CC2)c(Cl)cc1F
Z2690969751,C[C@](NC(=O)c1noc2c1COCC2)(C(=O)[O-])c1ccccc1
Z2690969751,C[C@@](NC(=O)c1noc2c1COCC2)(C(=O)[O-])c1ccccc1
Z2755282443,COc1cccc(C[C@@H]2CCCN2C(=O)c2cncc(C(=O)[O-])c2)c1
Z2755282443,COc1cccc(C[C@H]2CCCN2C(=O)c2cncc(C(=O)[O-])c2)c1
Z2755767139,CC1(C)C[C@@H]1C(=O)N1CCC(c2nccc(C3CCOCC3)n2)CC1
Z2755767139,CC1(C)C[C@H]1C(=O)N1CCC(c2nccc(C3CCOCC3)n2)CC1
Z2767656245,C[C@H](CNC(=O)c1ncc2n1CCCC2)[NH+]1CCCC1
Z2767656245,C[C@@H](CNC(=O)c1ncc2n1CCCC2)[NH+]1CCCC1
Z2768784613,COc1ccc(-c2nnc3n2CCCCCC3)c(OC)c1
Z2802486573,CC(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1Cc2nc(C)nc(O)c2C1
Z2802486573,CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N1Cc2nc(C)nc(O)c2C1
Z2863938116,Cc1cccc(C(=O)NCc2nnc3n2CC[C@H](C(F)(F)F)C3)c1
Z2863938116,Cc1cccc(C(=O)NCc2nnc3n2CC[C@@H](C(F)(F)F)C3)c1
Z2901479223,O=C(N[C@]12CCC[C@@H]1[NH2+]CC2)c1ncc(Br)cn1
Z2901479223,O=C(N[C@@]12CCC[C@@H]1[NH2+]CC2)c1ncc(Br)cn1
Z2901479223,O=C(N[C@]12CCC[C@H]1[NH2+]CC2)c1ncc(Br)cn1
Z2901479223,O=C(N[C@@]12CCC[C@H]1[NH2+]CC2)c1ncc(Br)cn1
Z2953782331,CN(CCn1cccn1)C(=O)c1cccc2[nH]c(C(F)F)nc12
Z2955905465,CC(C)N1C(=O)CN(C(=O)C[C@]2(C)CCS(=O)(=O)N2)CC1(C)C
Z2955905465,CC(C)N1C(=O)CN(C(=O)C[C@@]2(C)CCS(=O)(=O)N2)CC1(C)C
Z2958065102,Cc1c(Br)ccc(F)c1C(=O)N(C)CC(C)(CO)CO
Z2965658980,Cn1cnc(CNC(=O)[C@@H]2CCCC[C@@H]2N2CCCC2=O)c1
Z2965658980,Cn1cnc(CNC(=O)[C@H]2CCCC[C@@H]2N2CCCC2=O)c1
Z2965658980,Cn1cnc(CNC(=O)[C@@H]2CCCC[C@H]2N2CCCC2=O)c1
Z2965658980,Cn1cnc(CNC(=O)[C@H]2CCCC[C@H]2N2CCCC2=O)c1
Z2984310737,CC[C@H](CNC(=O)c1ccc2c(n1)C[NH2+]CC2)C(=O)[O-]
Z2984310737,CC[C@@H](CNC(=O)c1ccc2c(n1)C[NH2+]CC2)C(=O)[O-]
Z3063545108,CCC1(CNC(=O)c2cnc3c(c2)NC(=O)CS3)CCC1
Z3076565576,COc1ccccc1-c1ccc(N2CCC(n3ccnn3)CC2)nn1
Z3686715336,Cn1c([C@@H]2[C@H](C3CC3)CCN2C(=O)c2cnc3c(c2)CCOC3)n[nH]c1=O
Z3686715336,Cn1c([C@H]2[C@H](C3CC3)CCN2C(=O)c2cnc3c(c2)CCOC3)n[nH]c1=O
Z3686715336,Cn1c([C@@H]2[C@@H](C3CC3)CCN2C(=O)c2cnc3c(c2)CCOC3)n[nH]c1=O
Z3686715336,Cn1c([C@H]2[C@@H](C3CC3)CCN2C(=O)c2cnc3c(c2)CCOC3)n[nH]c1=O
Z1619972729,O=C(c1cnc2ccccn12)N1CCC(n2ccc(C(F)(F)F)n2)CC1
Z1188490439,NC(=O)c1cnc(NC(=O)C2CCN(CC(F)(F)F)CC2)s1
Z2145375183,CCN(C)C(=O)c1cccc(S(=O)(=O)N2CCC(O)(Cc3ccccc3F)CC2)c1
Z1225471382,CCn1cnc2c(N3CCO[C@H](CNC(C)=O)C3)ncnc21
Z1225471382,CCn1cnc2c(N3CCO[C@@H](CNC(C)=O)C3)ncnc21
Z1246068229,CCc1ocnc1C(=O)N1C[C@H](C)Cc2ccccc21
Z1246068229,CCc1ocnc1C(=O)N1C[C@@H](C)Cc2ccccc21
Z2172070555,CC[C@H](NC(=O)Cc1cncnc1)C1CCCCC1
Z2172070555,CC[C@@H](NC(=O)Cc1cncnc1)C1CCCCC1
Z2174118261,C[NH+]1CCC[C@@H]1C(=O)N1CCN(C(=O)c2ccoc2C(F)(F)F)CC1
Z2174118261,C[NH+]1CCC[C@H]1C(=O)N1CCN(C(=O)c2ccoc2C(F)(F)F)CC1
Z1687419125,CCOC(=O)c1cccnc1N1CCC(C(=O)N2CCCC2)CC1
Z1692908742,O=C(c1c(F)cccc1F)N1CCN(c2ncc(Cl)s2)CC1
Z1699295038,C[C@]1(CNC(=O)c2cccc(S(=O)(=O)Cc3ccccc3)c2)CCO[C@@H]1C1CC1
Z1699295038,C[C@@]1(CNC(=O)c2cccc(S(=O)(=O)Cc3ccccc3)c2)CCO[C@@H]1C1CC1
Z1699295038,C[C@]1(CNC(=O)c2cccc(S(=O)(=O)Cc3ccccc3)c2)CCO[C@H]1C1CC1
Z1699295038,C[C@@]1(CNC(=O)c2cccc(S(=O)(=O)Cc3ccccc3)c2)CCO[C@H]1C1CC1
Z1940687817,CO[C@]1(C)CCCN(C(=O)Nc2ccnnc2C)C1
Z1940687817,CO[C@@]1(C)CCCN(C(=O)Nc2ccnnc2C)C1
Z1443597561,O=C([O-])CCN(Cc1ccccc1)C(=O)C1CCOCC1
Z1713734501,O=C([O-])CCN(Cc1ccc(Cl)cc1)C(=O)N1CCOCC1
Z1329695794,Cc1ccc(S(=O)(=O)Nc2cc(C(C)C)on2)c(C)c1
Z1497354139,O=C([O-])c1ccc(NS(=O)(=O)c2cnn([C@@H]3CCOC3)c2)cc1
Z1497354139,O=C([O-])c1ccc(NS(=O)(=O)c2cnn([C@H]3CCOC3)c2)cc1
Z1443731712,O=C([O-])[C@@H]1CCCN(C(=O)C[C@H](c2ccccc2)C(F)(F)F)C1
Z1443731712,O=C([O-])[C@H]1CCCN(C(=O)C[C@H](c2ccccc2)C(F)(F)F)C1
Z1443731712,O=C([O-])[C@@H]1CCCN(C(=O)C[C@@H](c2ccccc2)C(F)(F)F)C1
Z1443731712,O=C([O-])[C@H]1CCCN(C(=O)C[C@@H](c2ccccc2)C(F)(F)F)C1
Z2200346057,CC[C@@H]1C(=O)NCCN1S(=O)(=O)c1ccc2nc(C)sc2c1
Z2200346057,CC[C@H]1C(=O)NCCN1S(=O)(=O)c1ccc2nc(C)sc2c1
Z2292232956,CC1(C)OCC[C@@H]1NC(=O)NCc1ccc(C(F)F)cc1
Z2292232956,CC1(C)OCC[C@H]1NC(=O)NCc1ccc(C(F)F)cc1
Z2363409471,NCCNC(=O)NCC1(N)C2CC3CC(C2)CC1C3
Z2380897050,NC(=O)N1C[C@@H]2Oc3c(F)ccc(F)c3O[C@@H]2C1
Z2380897050,NC(=O)N1C[C@H]2Oc3c(F)ccc(F)c3O[C@@H]2C1
Z2380897050,NC(=O)N1C[C@@H]2Oc3c(F)ccc(F)c3O[C@H]2C1
Z2380897050,NC(=O)N1C[C@@H]2Oc3c(F)ccc(F)c3O[C@@H]2C1
Z2442379715,CO[C@H](CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)[O-])C1CC1
Z2442379715,CO[C@@H](CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)[O-])C1CC1
Z2444601459,O=C([O-])c1cnc(N2CCN(C(=O)CO)CC2)c(Cl)c1
Z2489738430,CCn1ccc(CC(=O)N[C@@H]2C[C@H](C(=O)[O-])c3ccccc32)n1
Z2489738430,CCn1ccc(CC(=O)N[C@H]2C[C@H](C(=O)[O-])c3ccccc32)n1
Z2489738430,CCn1ccc(CC(=O)N[C@@H]2C[C@@H](C(=O)[O-])c3ccccc32)n1
Z2489738430,CCn1ccc(CC(=O)N[C@H]2C[C@@H](C(=O)[O-])c3ccccc32)n1
Z2497690306,CC(C)OC1CCC(NC(=O)c2ncc3cc(Cl)ccn23)CC1
Z2527319611,OC1(Cc2cn(-c3ccc(Cl)c(Cl)c3)nn2)CCC1
Z2651427482,O[C@@H]1C[C@@H]2C[NH+](CC3CCCC3)Cc3cccnc3N2C1
Z2651427482,O[C@H]1C[C@@H]2C[NH+](CC3CCCC3)Cc3cccnc3N2C1
Z2651427482,O[C@@H]1C[C@H]2C[NH+](CC3CCCC3)Cc3cccnc3N2C1
Z2651427482,O[C@H]1C[C@H]2C[NH+](CC3CCCC3)Cc3cccnc3N2C1
Z2662697632,Cc1cc2nc(O)cc(C)c2cc1NC(=O)C1CC1
Z2674895549,Cc1ccc(OCCCC(=O)N2CCCc3ccc(C(N)=O)nc32)cc1C
Z2697268496,O=C(NCc1ccc(Cl)cc1)c1cn2c(n1)COCC2
Z2740559607,CCc1cc(N2CC[C@](O)(C[NH+](C)C)C2)ncn1
Z2740559607,CCc1cc(N2CC[C@@](O)(C[NH+](C)C)C2)ncn1
Z2767430382,CNC(=O)C1(NC(=O)[C@@H]2Cc3ccccc3S2(=O)=O)CCCC1
Z2767430382,CNC(=O)C1(NC(=O)[C@H]2Cc3ccccc3S2(=O)=O)CCCC1
Z2772982035,O=C(NC1CCC(CO)CC1)c1ccc(-c2cn[nH]c2)cn1
Z2787447074,CCn1cc(CNC(=O)CCCC2CCCCC2)c(=O)[nH]c1=O
Z2859829269,Cc1sc(-c2ccc(C(F)(F)F)cc2)nc1C(=O)N1CC[C@H]([NH3+])C1
Z2859829269,Cc1sc(-c2ccc(C(F)(F)F)cc2)nc1C(=O)N1CC[C@@H]([NH3+])C1
Z2860179736,O=C(COCc1ccccn1)N[C@]12CCC[C@@H]1[NH2+]CC2
Z2860179736,O=C(COCc1ccccn1)N[C@@]12CCC[C@@H]1[NH2+]CC2
Z2860179736,O=C(COCc1ccccn1)N[C@]12CCC[C@H]1[NH2+]CC2
Z2860179736,O=C(COCc1ccccn1)N[C@@]12CCC[C@H]1[NH2+]CC2
Z2863938121,CN(Cc1nnc2n1C[C@H](C(F)(F)F)CC2)C(=O)[C@@H]1CC1(C)C
Z2863938121,CN(Cc1nnc2n1C[C@@H](C(F)(F)F)CC2)C(=O)[C@@H]1CC1(C)C
Z2863938121,CN(Cc1nnc2n1C[C@H](C(F)(F)F)CC2)C(=O)[C@H]1CC1(C)C
Z2863938121,CN(Cc1nnc2n1C[C@@H](C(F)(F)F)CC2)C(=O)[C@H]1CC1(C)C
Z2936901650,COc1cccn2ncc(C(=O)N3CCN(C4CC4)C(=O)C3)c12
Z2945475277,CCS(=O)(=O)c1c[nH]c(=O)c(C(=O)N2CCCc3ccccc32)c1
Z3686949804,Cn1c(N2CC[C@H](NC(=O)Cc3cn4ccccc4n3)C2)cc(=O)n(C)c1=O
Z3686949804,Cn1c(N2CC[C@@H](NC(=O)Cc3cn4ccccc4n3)C2)cc(=O)n(C)c1=O
Z3992151991,O=C(NC[C@H](CO)c1ccc(F)cc1)c1nsc2ccccc12
Z3992151991,O=C(NC[C@@H](CO)c1ccc(F)cc1)c1nsc2ccccc12
Z4327163622,C/C=C/c1cn([C@@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C/c1cn([C@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@H]2CN(C(=O)[C@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@H]2C)nn1
Z4327163622,C/C=C\c1cn([C@H]2CN(C(=O)[C@@H](C)c3ccccc3)C[C@H]2C)nn1
Z2949635233,Cc1cc(NC(=O)N(Cc2ccccn2)CC(C)C)cc(C)n1
Z2952797644,CSCC1CCC(C(=O)[O-])(n2cc(C)cn2)CC1
Z2965374677,C[C@](Cn1cccn1)(NC(=O)c1cscc1Cl)C(N)=O
Z2965374677,C[C@@](Cn1cccn1)(NC(=O)c1cscc1Cl)C(N)=O
Z2968837761,NC(=O)[C@@H]1CN(c2ccc(-c3c(F)cccc3F)nn2)CCO1
Z2968837761,NC(=O)[C@H]1CN(c2ccc(-c3c(F)cccc3F)nn2)CCO1
Z2978245374,CNC(=O)C1CN(C(=O)c2c(Cl)cccc2OCC2CC2)C1
Z3027211356,O=S(=O)(c1cnc2ccccn12)N1CCC[C@H](C2CC2)C1
Z3027211356,O=S(=O)(c1cnc2ccccn12)N1CCC[C@@H](C2CC2)C1
Z3101833449,Nc1ccn2ncc(C(=O)N3CCO[C@H](C(F)(F)F)C3)c2c1
Z3101833449,Nc1ccn2ncc(C(=O)N3CCO[C@@H](C(F)(F)F)C3)c2c1
Z3139611042,COCCn1c(-c2ccnn2C)nnc1N1CCN2CCOC[C@@H]2C1
Z3139611042,COCCn1c(-c2ccnn2C)nnc1N1CCN2CCOC[C@H]2C1
Z3215927376,Cc1nc(C2CCN(S(=O)(=O)c3ccccc3)CC2)[nH]c1C(=O)[O-]
Z3290444812,CCS(=O)(=O)N[C@H](C)c1cc2n(n1)CCCC2
Z3290444812,CCS(=O)(=O)N[C@@H](C)c1cc2n(n1)CCCC2
Z3376089940,O=C1CC[C@H](N2C(=O)c3ccccc3[C@@H]2O)C(=O)N1
Z3376089940,O=C1CC[C@@H](N2C(=O)c3ccccc3[C@@H]2O)C(=O)N1
Z3376089940,O=C1CC[C@H](N2C(=O)c3ccccc3[C@H]2O)C(=O)N1
Z3376089940,O=C1CC[C@@H](N2C(=O)c3ccccc3[C@H]2O)C(=O)N1
Z3378829450,Cc1c(C(=O)NCCn2cc(-c3ccccc3)nn2)cnn1C(C)C
Z3414210972,COc1ccc(CNC(=O)N2CC3(C2)[C@H](C(N)=O)CCS3(=O)=O)cc1
Z3414210972,COc1ccc(CNC(=O)N2CC3(C2)[C@@H](C(N)=O)CCS3(=O)=O)cc1
Z3415176455,O=S1(=Nc2ccccc2)CCC2(CC1)CN(c1ccccn1)CCO2
Z3416611992,CN=S1(=O)CCC2(CC1)CN(C(=O)c1[nH]cnc1C(C)(C)C)CCO2
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@@H]2C[C@H](Cn3cccn3)C[C@@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@H]2C[C@H](Cn3cccn3)C[C@@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@@H]2C[C@@H](Cn3cccn3)C[C@@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@H]2C[C@@H](Cn3cccn3)C[C@@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@@H]2C[C@H](Cn3cccn3)C[C@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@H]2C[C@H](Cn3cccn3)C[C@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@@H]2C[C@@H](Cn3cccn3)C[C@H]2O)cc1
Z3686077234,N#Cc1ccccc1-c1ccc(C[NH2+][C@H]2C[C@@H](Cn3cccn3)C[C@H]2O)cc1
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@@H]1C[C@H](Cn2cccn2)C[C@@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@H]1C[C@H](Cn2cccn2)C[C@@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@@H]1C[C@@H](Cn2cccn2)C[C@@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@H]1C[C@@H](Cn2cccn2)C[C@@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@@H]1C[C@H](Cn2cccn2)C[C@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@H]1C[C@H](Cn2cccn2)C[C@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@@H]1C[C@@H](Cn2cccn2)C[C@H]1O
Z3687013943,Cc1nc(C2CC2)nc(C)c1C(=O)N[C@H]1C[C@@H](Cn2cccn2)C[C@H]1O
Z3773844048,O=C(NCC1(C(=O)[O-])CCC1)c1cc(C(F)(F)F)nn1C1CC1
Z4119259586,Cc1cccc(C(=O)NCCn2cc(-c3ccccc3)nn2)c1F
Z1889878623,CNS(=O)(=O)N1CC[C@](C(=O)[O-])(C(C)C)C1
Z1889878623,CNS(=O)(=O)N1CC[C@@](C(=O)[O-])(C(C)C)C1
Z815302766,Cc1noc(CNS(=O)(=O)c2ccc(Br)s2)n1
Z1274471904,[NH3+]CCc1nc(C(=O)N2CCNC(=O)C2)cs1
Z1787926900,Cc1nc(C)c(C(=O)N(CCO)C2CCC2)s1
Z385443222,O=C([O-])C1(NS(=O)(=O)c2ccccc2)CCCC1
Z228711988,O=C([O-])[C@H](NS(=O)(=O)c1cccs1)c1ccccc1
Z228711988,O=C([O-])[C@@H](NS(=O)(=O)c1cccs1)c1ccccc1
Z2440017975,O=C(CCc1ccncc1)NC1C[C@H]2CC[C@@H](C1)[NH2+]2
Z2440017975,O=C(CCc1ccncc1)NC1C[C@H]2CC[C@H](C1)[NH2+]2
Z2440017975,O=C(CCc1ccncc1)NC1C[C@@H]2CC[C@@H](C1)[NH2+]2
Z2440017975,O=C(CCc1ccncc1)NC1C[C@H]2CC[C@@H](C1)[NH2+]2
Z728852510,CCCN(CC(=O)[O-])S(=O)(=O)c1ccc(OC)c(F)c1
Z1162460090,CCNC(=O)N1CCN(C(=O)c2cncc(O)c2)CC1
Z1578606157,CC(C)(O)C(C)(C)NC(=O)Cc1noc2ccccc12
Z1278747305,CC(C)(C(=O)[O-])c1ccc(NS(=O)(=O)c2c[nH]cn2)cc1
Z1262878111,CO[C@@H]1CCC[NH+]([C@@H]2CCCN(c3cnn(C)c3)C2=O)C1
Z1262878111,CO[C@H]1CCC[NH+]([C@@H]2CCCN(c3cnn(C)c3)C2=O)C1
Z1262878111,CO[C@@H]1CCC[NH+]([C@H]2CCCN(c3cnn(C)c3)C2=O)C1
Z1262878111,CO[C@H]1CCC[NH+]([C@H]2CCCN(c3cnn(C)c3)C2=O)C1
Z1142696117,COc1cc(C(=O)NCc2nc(C)c(C(=O)[O-])s2)ccc1C
Z1258738484,O=C(Cn1cnc2sccc2c1=O)NCC1(O)CCCCC1
Z1993734843,CCn1ccc(NC(=O)Nc2cccc(CCC(=O)[O-])c2)n1
Z1318191426,CN(CC12CC3CC(CC(C3)C1)C2)C(=O)C[NH+]1CCC([NH3+])CC1
Z2007084776,COc1ccc(C)cc1[C@H](C)NC(=O)[C@H](N)CC1CCCCC1
Z2007084776,COc1ccc(C)cc1[C@@H](C)NC(=O)[C@H](N)CC1CCCCC1
Z2007084776,COc1ccc(C)cc1[C@H](C)NC(=O)[C@@H](N)CC1CCCCC1
Z2007084776,COc1ccc(C)cc1[C@@H](C)NC(=O)[C@@H](N)CC1CCCCC1
Z608712086,COc1ccccc1CN(C1CC1)S(=O)(=O)c1[nH]ncc1C(=O)[O-]
